Customer Id,prediction
Q5OK4L2Q5XNH,0.47812369059030807
CBHVMVE7TRP5,0.837469553883802
9UGHQ91U4F0M,0.7631342039411237
3UWXWMZK4ZGL,0.9038515529678331
5CGEMLMBOPES,0.09657598890244502
SPJ0K6KGDGN7,0.3021464888753545
9EFRT3UC3PDN,0.1936493496241469
7BH09UOH5SVF,0.36836600404505115
VYY6N0NLM8UE,0.32694351144067413
NVER903056B7,0.1618910902258587
WRHLQZGSZ8L6,0.29824039149910275
FU9LL0FQCNOP,0.22843800755935081
PC4N9XPMSQSA,0.13336757688644557
5N6XLMQL0V3K,0.7904323930763525
EG7O0UFBKDUG,0.21081876029820212
PY0ZWYLSCJZN,0.4279080919795448
N1UGI6V7H2WF,0.3696648445047164
MZOC6IE8IMNV,0.7715521571236966
HDPPLWUTUDQ1,0.8267320133783282
ZCOU6WAGN26Y,0.35037457124080507
MHVC11TV0MGA,0.5976927742861761
WI63WG1KBKZ6,0.3046452611448346
T2IZWIEZDJ0C,0.43147687202885776
R0D8BZ9552RG,0.7570622436061304
SA7E3RJY86MZ,0.07729944735660635
XDNO84VA3P7H,0.24099995908061916
5XA7H43SW76F,0.15594726059367028
ZP06NQEP3Z6K,0.3131046896426216
AY113SQ9H4BJ,0.9032537534081249
HLT8JUJLAJEF,0.11798508870921597
Z2SZEAUNILWX,0.3778403118174234
T3LZ5Y77PTZA,0.3080486073083951
CPE6L9FCCPOI,0.8617715650716722
2WFF7OD1QSBB,0.7732114131133525
40ZCZ5JB1EBG,0.10085687906448214
9UJEWJSQ3LT1,0.1178920420423327
1OUNUKM23I42,0.12309339721687611
XU3RFC2L0LZG,0.7051371636393111
UHEDKKMNF58W,0.7510660833789963
9YWZ8J7UCMQ7,0.2851953246132367
4T2SO9DSWH9E,0.35891111411292625
33E7RTVWQ3FN,0.43147687202885776
M9AQOH3SYYBR,0.24551139741438122
FUTCMN69MGAH,0.14596588944320163
W9XOYIFUQPW4,0.3207884864637243
JO9BNZRBO0CA,0.7448018127192417
X72IQEIU1QKM,0.21880544072932426
VCV8VAM4N7HS,0.3405871777310067
MI48MY1LTM4M,0.42747023089796554
WA6DE0HPRBMB,0.2678951485549764
2YRA9VKRZOQE,0.240166596811844
97I94WYVT5PC,0.24395911444640994
FSM0JLCCR7AY,0.14779070422959775
UPHJGLQV45WW,0.5132335931199438
KW9LR65SYQGF,0.12905169135413236
DQOTO5YKORYK,0.21386478695234307
UCXCBC9USUDU,0.21878932686521183
7Z0GRZCXFSZ1,0.10812966377657597
5CL12W44TUOV,0.32464588591520477
YAW9ZQTN585R,0.24116360512938514
45RRIO9P4RJC,0.11237536996451705
VGK40ERV74UP,0.30369134710692886
KG6S0570ID9R,0.28242852943171104
5BXS7ANQ514H,0.20049445038826488
H77VQDOX554E,0.11337689935504788
YRCFUBSU5D1G,0.19573974767480068
0ULO02BLHX2H,0.27248625081172956
B2SW8YEOZ708,0.09348779456028489
601HAL683PXN,0.5434953156423432
FOM5OYRTB2CG,0.32694351144067413
9SNEPC1R7A40,0.33256107632904597
3YP8RJO1M9BF,0.22843800755935081
FTF7UYBXX3WN,0.4424354510689648
WV1LJL1E1TQG,0.11868617194637417
1BXKLACYUD7N,0.9157735777091249
K8OV1RBD6NAS,0.13142441230811286
VR5BX4ZDA6HO,0.18831751982565373
VZY3703GOWWB,0.29293636419156494
FFL9C6CIZ6IQ,0.41448751211100554
5FUE0YKFHXD6,0.34325262207419405
YA6XB9JXFHKQ,0.8233232797837461
3VU3ECMYJFFD,0.37518389921745576
VB20LQQ6BD8E,0.16220286930055738
CRBUKGWCBAJI,0.10061174635413844
0TT54U36ZJAU,0.24234119705979149
GZHYLL80A15A,0.1839277056220169
YEJ1ZAEG328N,0.8534438033134707
3CTD0580ZN2W,0.1082250490078929
TEORBES9MBU1,0.1006138061191579
G71B80T0KII9,0.16694739246840035
1H0DXXO2LL8V,0.22467756140805756
J9WRU0F6GX4Y,0.1839277056220169
4EY5NHSX2D90,0.18591611658577467
RGA4IJAMKB11,0.8860590456779142
PTYYTFT7Y0T0,0.2575986588819445
9YQ73D4EFSTU,0.8233232797837461
BGP67X6XEUEH,0.23589993354393154
8MFFQE4I8RAD,0.795815622647032
8QE237RPLQ6O,0.14619610812799388
EY3QB8SUBXC6,0.5523234596936295
EV6WYCP9JSVM,0.12065437007724893
6UMOLSY0CD7Y,0.12221352184238994
NAVEVOGULGOO,0.33928520767590076
2SLGKXO0J0TO,0.8067330493606106
MPVN5UNQO77G,0.15485989747782103
BY11TELFYIFB,0.23645384355311164
SY6GNRWBUOER,0.8931464325401346
C0MEQCRKBKMZ,0.8718462640109235
ZA5J3V6X1ZLA,0.33693337834979536
TOQ7FFYEEDC1,0.5251410542695237
T4IUC96SKJYH,0.326480568977771
D15H6GCWV42R,0.133091848981465
G3BLZLUFDTXE,0.11004142881080554
JFCM42IC7AGV,0.27617761017998516
PJCGECEOKQU0,0.0738701251206883
9YPBEJBQQ2IM,0.1418763022949373
